id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,politics,sentiment_snow
4500150000000000.0,J03RFfXIY,#严防疫情反弹#【正在直播：国务院联防联控机制新闻发布会】#国务院联防联控机制#召开新闻发布会，江苏省卫生健康委有关负责人和专家等回答媒体提问。 新华视点的微博视频 . ,,,"http://f.video.weibocdn.com/Mwbce9omlx07CXcQs5ks0104120eSn3J0E060.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1588736022&ssig=6Ou%2B5EvyEd&KID=unistore,video",,2020/5/2,微博网页版,288.0,177.0,119.0,"严防疫情反弹,国务院联防联控机制",,False,0.4772235506415242
4500150000000000.0,J03OTxmsf,#国际疫情动态# 【美国长期护理机构逾1.6万人死于新冠疫情】据《今日美国报》1日报道，全美养老院、退伍军人之家等长期护理机构中，目前已有超过1.6万名入住者和工作人员死于新冠疫情，约占全美新冠死亡病例的四分之一。　　《今日美国报》从美国各州收集的数据显示，在这些长期护理机构中，迄今已有近9.7万名入住者和工作人员新冠病毒检测呈阳性。全美50个州中，有46个州的5700多家长期护理机构承认至少有一名入住者或工作人员感染新冠病毒。目前，美国长期护理机构仍面临个人防护装备短缺和检测手段不足等问题；由于多州尚未公布完整数据，且病毒检测规模有限，这些数字可能被低估。　　报道说，美国总统特朗普4月30日宣布，联邦政府将向全国所有养老院提供防护用品；马里兰州等多个州表示将对长期护理机构的全部人员进行新冠病毒检测。       美国疾病控制和预防中心数据显示，全美约有受联邦政府监管的1.56万所养老院和2.89万座辅助生活设施，200多万美国人生活在这类长期护理机构中。,,https://wx2.sinaimg.cn/large/654b47daly1gee3uaflinj20fm0fmx6p.jpg,,,2020/5/2,微博 weibo.com,92.0,24.0,30.0,国际疫情动态,,False,0.437709131409478
4500140000000000.0,J03LMEQu3,#晒一晒你最拼的时刻#【“大篷车”女孩的假日坚守】19岁的肖霄，今年第一年参加工作，是江西鹰潭工务机械段年龄最小的工作人员。随着“五一”假期的到来，铁轨上的“大篷车”载着她和其他同事来到江西进贤车站，开始了节假日特殊时间段的忙碌生活。由于常年在外作业，工作人员住的是由绿皮火车车厢改造成的宿营车，这辆宿营车也被称为铁轨上的“大篷车”。 戳图↓#为你点个赞#（记者 胡晨欢 ）,,"https://wx1.sinaimg.cn/large/654b47daly1gee3kvscvnj21900u0kif.jpg,https://wx2.sinaimg.cn/large/654b47daly1gee3kvrrkxj21900u01kx.jpg,https://wx3.sinaimg.cn/large/654b47daly1gee3kvtabtj21900u0hdt.jpg,https://wx1.sinaimg.cn/large/654b47daly1gee3kvui32j21900u0hdt.jpg,https://wx1.sinaimg.cn/large/654b47daly1gee3kvtz4cj21900u0tw5.jpg,https://wx3.sinaimg.cn/large/654b47daly1gee3kvu47sj21900u04qp.jpg,https://wx1.sinaimg.cn/large/654b47daly1gee3kvyznuj21900u01kx.jpg,https://wx4.sinaimg.cn/large/654b47daly1gee3kw2ihuj21900u07wh.jpg,https://wx4.sinaimg.cn/large/654b47daly1gee3kw2wwxj21900u0b29.jpg",,,2020/5/2,微博 weibo.com,337.0,207.0,188.0,"晒一晒你最拼的时刻,为你点个赞",,False,0.910566218036625
4500140000000000.0,J03FR29If,【正在直播：船行湿地美如画】五一小长假，位于杭州的西溪国家湿地公园，绿树阴浓，鸢飞鱼跃。#视点直播#带你船行湿地，一起感受疫情防控下的湿地春光↓ 新华视点的微博视频 . ,,,"http://f.video.weibocdn.com/bgbKQMd8lx07CX8p2lQc0104120khj8r0E080.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1588736022&ssig=UUkkQZv5lm&KID=unistore,video",,2020/5/2,微博网页版,516.0,307.0,128.0,视点直播,,False,0.574549474228723
4500140000000000.0,J03Bw6MVI,#致敬平常不平凡#这个“五四”注定不平凡。在这场疫情阻击战中，有这样一群年轻人，用年轻的肩膀，扛起了责任与担当。用逆行的倔强，在逆风中飞翔，用想家的眷念，赴万家的期望。一个个刚毅果敢的身影，在抗疫一线中闪亮发光，五四青年节前夕，新华社#声在中国#联合歌手@孙楠 共同打造原创黑白动画MV #中国青年，值得托付#！新华视点的秒拍视频,,,"http://miaopai.video.weibocdn.com/02STYfHKlx07CX5vy3XO01041201erKu0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1588736027&ssig=8DfzbeBtTM&KID=unistore,video",,2020/5/2,微博 weibo.com,600.0,353.0,259.0,"致敬平常不平凡,声在中国,中国青年，值得托付",孙楠,False,0.988302688610412
4500130000000000.0,J03vIeBbW,【正在直播：“五一”假期买买买！新华社记者带你探访购物中心的直播间】今年“五一”假期，各地购物中心纷纷开展直播售货，吸引客流。在天津一家购物中心的直播间里，门店售货员变身主播，通过网络直播推介新品和爆款。#视点直播#带你看↓ 新华视点的微博视频 . ,,,"http://f.video.weibocdn.com/wpgKxhhFlx07CX6jQ7ws0104120f3Apd0E060.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1588736022&ssig=RRNlLJXxg%2F&KID=unistore,video",,2020/5/2,微博网页版,395.0,273.0,123.0,视点直播,,False,0.574549474228723
4500130000000000.0,J03oRiuUs,#国际疫情动态# 【#日本新冠确诊病例近1.46万# 政府拟延长紧急状态】据日本广播协会（NHK）电视台统计，截至2日10时30分（北京时间9时30分），日本24小时内新增新冠确诊病例266例，累计确诊14571例；新增死亡病例26例，累计死亡481例。日本首相安倍晋三表示将于4日决定延长全国紧急状态一个月。　　据报道，东京都5月1日新增确诊病例165例，累计确诊4317例。据统计，东京都126例死亡病例中约90%年龄在60岁以上，男性死者是女性的两倍多。　　据日本厚生劳动省统计，截至1日，日本已有3981人出院。此外“钻石公主”号邮轮确诊病例712人中死亡13人，651人出院。　　日本政府疫情应对专家小组1日召开会议，分析研判实施紧急状态后的效果和医疗体系应对情况。专家小组认为虽然日本新增感染人数出现减少倾向，防控措施开始显现一定的成效，但如果在感染人数增长幅度并未达到足以放松限制的条件下放松目前的防控措施，疫情会再次扩散，可能对医疗体系造成重负。　　日本首相安倍晋三1日表示，准备将本月6日到期的紧急状态延长1个月左右，将于4日召开会议听取专家意见后正式宣布相关细节。,,https://wx2.sinaimg.cn/large/654b47daly1gee1zjs894j21900u0x6q.jpg,,,2020/5/2,微博 weibo.com,73.0,7.0,35.0,"国际疫情动态,日本新冠确诊病例近1.46万",,False,0.8339041841351688
4500120000000000.0,J03aNEe59,【#中欧班列疫情期间实现逆势增长#】记者从中国国家铁路集团有限公司获悉，中欧班列疫情期间实现逆势增长。今年1至4月份，中欧班列共开行2920列、发送货物26.2万标箱，同比分别增长24%、27%，综合重箱率98%。      其中，4月份，中欧班列总开行数量和去程、回程班列开行列数三项指标，均创单月最高纪录。4月份，中欧班列总开行数量达到979列、运送货物8.8万标箱，同比分别增长46%、50%，综合重箱率97.8%。其中，去程589列、5.3万标箱，同比分别增长65%、68%，重箱率99.9%；回程390列、3.5万标箱，同比分别增长24%、29%，重箱率94.7%。（记者樊曦）,,https://wx4.sinaimg.cn/large/654b47daly1gee0zikcuxj217v0u0nph.jpg,,,2020/5/2,微博 weibo.com,416.0,249.0,123.0,中欧班列疫情期间实现逆势增长,,False,0.5934641670157178
4500110000000000.0,J02Uh6Ap7,【#美国4月制造业活动降至11年新低#】美国供应管理学会1日发布的报告显示，受新冠疫情和能源市场疲软影响，4月份美国制造业活动继续萎缩，降至11年来新低。　　数据显示，4月份美国制造业采购经理人指数从3月的49.1降至41.5，为2009年4月以来最低水平。制造业采购经理人指数是衡量美国制造业综合发展状况的晴雨表，该指数以50为临界点，高于50表明制造业处于扩张状态，低于50表明制造业处于萎缩状态。　　从分项来看，4月份制造业新订单指数下降15.1至27.1，生产指数下降20.2至27.5，雇佣指数下降16.3至27.5。在接受调查的制造业行业中，只有纸制品及食品、饮料和烟草制品维持扩张。　　美国供应管理学会制造业调查委员会主席蒂莫西·菲奥里表示，新冠疫情和全球能源市场疲软连续第二个月对所有制造业行业产生影响，需求严重萎缩，受访行业对近期经营前景的评价非常负面。　　分析人士认为，4月份制造业大幅萎缩预示着第二季度美国经济将更加糟糕。美商务部日前公布的首次预估数据显示，因新冠疫情导致经济大面积“停摆”，今年第一季度美国实际国内生产总值按年率计算下滑4.8%，创2008年国际金融危机以来最大降幅。,,https://wx3.sinaimg.cn/large/654b47daly1gedzt1x1eoj21dw0u0b2b.jpg,,,2020/5/2,微博 weibo.com,40.0,6.0,18.0,美国4月制造业活动降至11年新低,,False,0.365184553112046
4500100000000000.0,J02uv6W5Q,【正在直播：世卫组织确定新冠病毒源自自然界】目前，新冠肺炎疫情在世界多个国家蔓延。世卫组织1日表示，确定新冠病毒源自自然界；美国确诊病例超110万；南非放松封城政策；中国医疗专家在科威特支援抗疫……#视点直播#带你看↓ 新华视点的微博视频 . ,,,"http://f.video.weibocdn.com/wTWFUaTTlx07CWV7daMg01041205pZaR0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1588736038&ssig=fr22jHvLUn&KID=unistore,video",,2020/5/2,微博网页版,388.0,229.0,126.0,视点直播,,False,0.574549474228723
4500090000000000.0,J02s2FAfN,【#白宫阻止福奇就疫情应对到国会作证#】白宫副新闻秘书贾德·迪尔5月1日证实，白宫已阻止美国国家过敏症和传染病研究所所长安东尼·福奇下周到国会就美国政府的疫情应对作证。　　民主党掌控的美国国会众议院拨款委员会要求福奇下周在一个关于疫情应对的小组委员会听证会上作证。迪尔在声明中说，特朗普政府正在继续全力应对新冠疫情，包括重新开放美国和加快疫苗开发，让参与这些应对的个人出现在国会听证会上，会起反作用。迪尔表示，将在“适当的时候”向国会提供证词。      福奇年近80岁，是美国知名流行病学家、白宫冠状病毒应对工作组关键成员。在白宫疫情记者会上，他向民众提出各种防疫建议，还常常公开“纠正”总统特朗普。《洛杉矶时报》曾发表文章称，福奇是大众需要的道出疫情真相的人。,,https://wx1.sinaimg.cn/large/654b47daly1gedxssf5jyj20m70ggtdn.jpg,,,2020/5/2,微博 weibo.com,319.0,51.0,52.0,白宫阻止福奇就疫情应对到国会作证,,True,0.6835556687436378
4500090000000000.0,J02n5D3na,【#内蒙古大兴安岭林区两起雷电火灾均已合围#】记者从内蒙古大兴安岭重点国有林管理局森防指和内蒙古森林消防总队获悉，额尔古纳国家级自然保护区、伊图里河林业局温河生态功能区1日发生的森林火灾均已合围，初判为雷电火，火场清理仍在进行。　　1日13时，内蒙古大兴安岭航空护林局飞机巡护发现额尔古纳保护区发生火情，火场位于海拔800米左右的原始林区，植被为针阔混交林，伴有偃松灌木地带。管理局森防指立即调动兵力740人，经先期进入火场的70名森林消防官兵及部分林业扑火队伍奋力扑救，于1日20时实现合围。　　1日14时35分，温河生态功能区管理处报告，该区域发生火情，火场位于针阔林过渡地带的次生林区域，以灌丛及沟塘草甸为主，伴有柞桦混交林。根据火场态势，扑火前指连夜布兵。西线部署兵力355人，东线部署兵力868人，调动7台大型设备、1台大型通信指挥车连夜赶赴火场。在火场西线、南线开设两个机降点，为机降运兵做好准备。在温库图林场派出移动航站，调动飞机5架，实施机降运兵、吊桶灭火。　　经连夜奋战，截至2日3时火场已基本合围，火场态势平稳，火场内部有零星烟点，正在安排直升机吊桶洒水作业进行处理，扑火人员向纵深清理火场。,,https://wx2.sinaimg.cn/large/654b47daly1gedxg0u9prj20fm0fmx6p.jpg,,,2020/5/2,微博 weibo.com,53.0,8.0,15.0,内蒙古大兴安岭林区两起雷电火灾均已合围,,False,0.3107035785475615
4500080000000000.0,J024pz1bi,【战“疫”！#这个假期大厨带你精修厨艺#】还记得那段在家苦练厨艺、乐观面对疫情的日子吗？在这个五一小长假里，我们邀请了一批粤菜大厨，请他们教你如何居家做出“花式大餐”，用美味筑起身体免疫防线，在这个假期结束后，希望全新的你迎来新的广阔天地。戳视频↓　　假期第二天，滑蛋炒花蟹　　复工复产辛勤劳作，需要给身体及时补充能量。鸡蛋和花蟹富含蛋白质，具有护肝、健脑益智功效，能提高人体免疫力。这道菜食材简单、调料简单、一个动作——炒，但味道却不简单，能量满满。　　坐标：广东佛山市工会职业技术学校　　大师：黄炽华。荣获“中国烹饪大师”“中国粤菜十大名厨”“佛山传统粤菜传承大使”。　　做法：蟹炒熟后捞起放入蛋液捞匀，再下锅慢火炒熟。新华视点的秒拍视频,,,"http://miaopai.video.weibocdn.com/hRYm9vSDlx07CWPl2Ii401041200ALd90E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1588736047&ssig=gAIUGrMJuY&KID=unistore,video",,2020/5/2,微博 weibo.com,362.0,306.0,139.0,这个假期大厨带你精修厨艺,,False,0.828038560676128
4500070000000000.0,J01UvhYT9,【正在直播：“五一”假期 新华社记者带你漫步城市步行街】“五一”假期，许多带有城市当地特色的步行街是游客假日出行的热门目的地。武汉的楚河汉街、重庆的解放碑、南京的夫子庙，新华社记者带你在线漫步这些步行街，感受不同城市的魅力。#视点直播#带你看↓↓↓ 新华视点的微博视频 . ,,,"http://f.video.weibocdn.com/un447H3jlx07CWQ2OGwo0104120mA8ia0E080.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1588736038&ssig=6MRg%2Bk0zyr&KID=unistore,video",,2020/5/2,微博网页版,536.0,239.0,126.0,视点直播,,False,0.574549474228723
4500070000000000.0,J01Mj5dGx,【#每年或有1.7万枚陨石坠落地球# 网友：我咋一个都没捡到】英国研究人员估算，每年约有1.7万枚陨石坠落地球，重量超过1.6万千克。　　研究只涉及单枚重量50克以上的陨石，未计入持续落到地球的宇宙尘粒。英国广播公司4月30日援引研究人员杰夫·伊瓦特博士的话报道：“绝大部分落入地球的物体非常小。”这位曼彻斯特大学数学研究者说，他们研究的陨石重量一般在50克至10千克之间，“比这大的非常非常少见”。　　研究显示，坠落地球南北两极的陨石数量相对少，相当于赤道附近坠落陨石数量的六成。　　来自曼彻斯特大学、剑桥大学、帝国理工学院和英国南极考察处的研究人员合作完成这项研究，研究报告刊载于最新一期美国《地质学》杂志。　　研究人员分别于2019年和2020年在南极洲东部沙克尔顿岭一片指定区域搜寻陨石，共找到近120枚陨石，接近他们先前估算数量。然后，他们利用电脑模型推演全球陨石坠落的情况，并根据人造卫星追踪监测记录验证，推算出每年约有1.7万枚陨石坠落地球。没有参与研究的英国自然历史博物馆行星物质专家萨拉·拉萨尔教授认为，这个估算大致合理。她说，每年有大约4万吨地外物质落入地球，但其中大部分是“微小的尘粒”。,,https://wx2.sinaimg.cn/large/654b47daly1gedu6qgxgrj20zk0m744z.jpg,,,2020/5/2,微博 weibo.com,16286.0,1136.0,502.0,每年或有1.7万枚陨石坠落地球,,False,0.9924534651415553
4500060000000000.0,J01xLqEAT,#英烈人物#【柴生芳：将百姓冷暖放在心里的好县长】将百姓冷暖放在心里的干部，百姓也将他放在心里。柴生芳就是这样一位被百姓永远铭记的好干部。　　柴生芳，甘肃省宁县人，1969年7月出生。1986年7月以甘肃省庆阳市文科状元的成绩考入北京大学。1990年7月，被分配到甘肃省文物考古研究所工作。2004年6月加入中国共产党。　　1997年，柴生芳停薪留职自费赴日本神户大学留学，2002年9月，提前半年获得文学博士学位。　　“宁要家乡一抔土，不恋他乡万两金。”留学归来后，他放弃高薪工作，毅然返回陇原大地，为家乡建设添砖加瓦。　　2002年10月，柴生芳到甘肃省委办公厅工作。2006年，他主动要求赴脱贫攻坚的主战场定西市工作，曾任陇西县副县长，定西市安定区委常委、副区长，临洮县委常委、副县长，临洮县委副书记、县长等职务。　　2014年8月15日凌晨，柴生芳因劳累过度诱发心源性猝死，在办公室不幸去世，年仅45岁。　　170多万字的民情日记、数百个他曾走过的村子都沉默而忠实地记录了他的扶贫故事。　　定西市辖1区6县，其中3个县区都留下了柴生芳的足迹。不管在哪里工作，他都将精力放在了扶贫事业上，用生命为生活在这片“苦瘠甲天下”土地上的百姓奔出一条脱贫之路。　　在陇西县任副县长时，柴生芳参与筹建了陇西中医药文化产业园，多方奔走，找项目、拉投资，引进李氏文化产业综合开发等项目。　　2009年，柴生芳“转战”安定区工作，积极推进安定工业园、定西现代物流园等多个项目的签约落地。　　2011年，柴生芳调任临洮县。“开门办公、马上就办；出门招商、回家下乡”是他的工作作风；“只要心里有百姓，就没有解决不了的事情”是他的行为准则。　　在临洮工作期间，柴生芳走访群众5000多人次，千方百计解决群众吃水难、行路难、上学难等问题，不遗余力推进民生实事的落实。　　柴生芳在日记里记录下他所走过的每一个乡镇、村社和困难群众的情况，以及听到的意见和建议。在实地调研基础上，他将临洮全县300多个村子分为扶贫示范村和潜力村两种类型，标明发展方向，制作成图挂在办公室的墙上。　　天天研究、时时琢磨，渐渐地，这位“博士县长”定下了精准扶贫的思路。“每个村都有主导产业，强村抓提升、弱村抓培育，余下村落分步推进。”他立规划、跑项目、引资金、抓落实，使临洮成为“全省精准扶贫示范县”。　　“要想富，先修路”。柴生芳多次衔接协调，最终使临洮跻身国家“六盘山片区交通扶贫攻坚示范试点县”之列，争取到1173.3公里的农村公路改造项目。　　摆脱贫困，柴生芳有“组合拳”，既要“产业兴县”，也要“文化兴县”。临洮文化资源丰富，柴生芳深知“文化可以改变临洮”。他积极推动马家窑遗址的发掘和保护，重点谋划沿洮文化产业带。　　“不搞特殊、不讲特权，公车里不能有‘土特产’；学识渊博，做事严谨；平易近人，善良正直。”与柴生芳共事过的同事这样评价他。　　“他是‘焦裕禄式的好干部’，把我们的冷暖记在心里。”得到他帮助的群众这样称赞他。　　柴生芳始终信奉“吃百姓之饭，穿百姓之衣，莫道百姓可欺，自己也是百姓”。　　临洮县政府办公楼里，只要柴生芳在，他办公室的门始终开着。他办事不喜欢拖泥带水，能当场解决的马上就办，一次能解决的绝不会让大家再跑一次。　　“工作上，他力求完美，要么不做，要么就做到极致；生活中，他关心家人，孝顺父母，为人随和。他从未用职权给家人行过任何方便。他是我们晚辈的榜样。”说起叔父柴生芳，柴裕红至今仍难掩悲伤。       2014年8月15日凌晨，柴生芳的生命之火熄灭了，但他为这片土地留下了希望的火种。（记者张文静、崔翰超）,,https://wx1.sinaimg.cn/large/654b47daly1gedtod6v7hj20970d4gm3.jpg,,,2020/5/2,微博 weibo.com,688.0,83.0,98.0,英烈人物,,False,0.669230589983586
4500060000000000.0,J01uOBg2L,#严防疫情反弹#截至5月1日24时，疫情最新数据。戳图↓#每日疫情防控播报# ,,https://wx1.sinaimg.cn/large/654b47daly1gedtkun9kkj20gw0uenbh.jpg,,,2020/5/2,微博 weibo.com,78.0,9.0,23.0,"严防疫情反弹,每日疫情防控播报",,False,0.8946215269671302
4500050000000000.0,J01pb23o5,#严防疫情反弹#【5月1日#广东省无新增确诊病例# 】5月1日0-24时，全省无新增确诊病例。　　截至5月1日24时，全省累计报告新冠肺炎确诊病例1588例，其中境外输入193例。累计出院1567例，累计死亡8例。　　新增出院2例。在院13例（其中境外输入病例4例）中，轻型1例，普通型9例，重型1例，危重型2例。　　新增无症状感染者1例，为广州报告，境外输入关联，通过密接排查发现。,,"https://wx1.sinaimg.cn/large/654b47daly1gedt6ep9a4j21c40u0h5s.jpg,https://wx3.sinaimg.cn/large/654b47daly1gedt6hpvwxj20m81n8qae.jpg",,,2020/5/2,微博 weibo.com,50.0,5.0,24.0,"严防疫情反弹,广东省无新增确诊病例",,False,0.02692029666165774
4500050000000000.0,J01l6CbyV,#严防疫情反弹#【国家卫健委：#5月1日新增确诊病例1例#  为境外输入病例 #新增无症状感染者20例#】5月1日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例1例，为境外输入病例；无新增死亡病例；新增疑似病例2例，均为境外输入疑似病例。　　当日新增治愈出院病例43例，解除医学观察的密切接触者650人，重症病例减少1例。　　境外输入现有确诊病例464例（含重症病例7例），现有疑似病例9例。累计确诊病例1671例，累计治愈出院病例1207例，无死亡病例。　　截至5月1日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例557例（其中重症病例37例），累计治愈出院病例77685例，累计死亡病例4633例，累计报告确诊病例82875例，现有疑似病例11例。累计追踪到密切接触者733733人，尚在医学观察的密切接触者7873人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者20例（无境外输入）；无当日转为确诊病例；当日解除医学观察12例（境外输入3例）；尚在医学观察无症状感染者989例（境外输入112例）。　　累计收到港澳台地区通报确诊病例1513例。其中，香港特别行政区1039例（出院859例，死亡4例），澳门特别行政区45例（出院37例），台湾地区429例（出院324例，死亡6例）。,,https://wx1.sinaimg.cn/large/654b47daly1gedst21ezuj20uc0u0b29.jpg,,,2020/5/2,微博 weibo.com,46.0,3.0,29.0,"严防疫情反弹,5月1日新增确诊病例1例,新增无症状感染者20例",,False,0.02417650393946058
4500050000000000.0,J01dOA5fL,【朝鲜最高领导人金正恩出席顺川磷肥生产基地竣工仪式】据朝中社2日报道，朝鲜最高领导人金正恩1日出席顺川磷肥生产基地竣工仪式。　　报道说，在欢迎曲中，金正恩来到竣工仪式现场，为仪式剪彩。　　顺川磷肥生产基地是朝鲜重要建设工程，金正恩曾到这一建设工程现场指导。 ,,https://wx1.sinaimg.cn/large/654b47daly1gedxtwtix4j21900u0npd.jpg,,,2020/5/2,微博 weibo.com,148.0,33.0,73.0,,,False,9.0
4500040000000000.0,J01awFkb7,"#严防疫情反弹#【5月1日#黑龙江省省内无新增确诊病例# 】2020年5月1日0-24时,黑龙江省省内无新增确诊病例。截至5月1日24时，累计报告本土确诊病例558例，累计治愈出院病例471例，现有确诊病例74例（哈尔滨63例、牡丹江10例、大庆1例），现有无症状感染者27例（哈尔滨17例、牡丹江8例、绥化2例）。当日发热门诊诊疗人数787人。累计追踪到省内密切接触者19783人，已解除医学观察17378人，尚有2405人正在接受医学观察。       2020年5月1日0-24时。全省无新增境外输入确诊病例；新增境外治愈出院病例17例。截至5月1日24时，累计报告境外输入确诊病例386例，其中：黑龙江省120例，其他省份266例；现有境外输入确诊病例253例；累计报告境外治愈出院病例133例。追踪到境外密切接触者2101人，已解除医学观察2090人，尚有11人正在接受医学观察。       2020年5月1日0-24时,无新增境外输入无症状感染者。截至5月1日24时，现有境外输入无症状感染者9例，其中：黑龙江省4例，其他省份5例。",,https://wx1.sinaimg.cn/large/654b47daly1geds4jjh2ej21fy0u0k75.jpg,,,2020/5/2,微博 weibo.com,64.0,21.0,30.0,"严防疫情反弹,黑龙江省省内无新增确诊病例",,False,0.8871356968151575
4500040000000000.0,J018HeReZ,#国际疫情动态# 【#意大利累计确诊病例增至207428例#】意大利民事保护部门1日发布的数据显示，意大利累计新冠确诊病例207428例，比前一天增加1965例；累计死亡病例28236例，比前一天增加269例。　　数据显示，意大利现有新冠患者100943人，比前一天减少608人。现有患者中，有81796人在居家隔离，17569人在医院接受普通治疗，1578人在重症监护室接受治疗，普通住院病例和重症病例分别比前一天减少580例和116例。　　意大利卫生部表示，在没有疫苗或有效药物治疗的情况下，仍有可能再度出现病毒快速传播。因此，卫生部将与地方政府和国家高等卫生研究院一起密切监控疫情发展，并根据需要按区域采取严格防控措施。　　意大利从1月31日开始实施为期6个月的紧急状态以应对疫情，从3月10日起进入全国“封城”状态，此后两次延长“封城”措施，目前的“封城”措施将持续到5月3日。从5月4日起，意大利将进入抗疫和恢复经济并行的第二阶段。,,https://wx3.sinaimg.cn/large/654b47daly1geds08y096j211y0u0npd.jpg,,,2020/5/2,微博 weibo.com,102.0,15.0,20.0,"国际疫情动态,意大利累计确诊病例增至207428例",,False,0.2371029341096712
4500040000000000.0,J015mlUMF,【#世卫组织确定新冠病毒源自自然界#】世界卫生组织1日表示，确定新冠病毒源自自然界。　　世卫组织卫生紧急项目执行主任迈克尔·瑞安当天在记者会上说，该组织多次听取数位仔细研究过新冠病毒基因序列和病毒本身的专家的意见，确定新冠病毒源自自然界。　　瑞安表示，现在重要的是确定新冠病毒的自然界宿主，这主要是为了更好了解新冠病毒以及病毒如何打破物种界限由动物传播给人。只有有了这样的了解，才能采取相应预防措施和公共卫生措施，防止未来再次出现类似疫情。世卫组织正就此与各国展开合作。,,https://wx1.sinaimg.cn/large/654b47daly1gedrrle75bj20fm0fmx6p.jpg,,,2020/5/2,微博 weibo.com,72.0,26.0,51.0,世卫组织确定新冠病毒源自自然界,,False,0.9714501870932234
4500040000000000.0,J014kyaIV,#国际疫情动态# 【世卫组织：#中国以外新冠确诊病例达3090822例#】世界卫生组织1日公布的最新数据显示，中国以外新冠确诊病例达到3090822例。　　世卫组织每日疫情报告显示，截至欧洲中部时间1日10时（北京时间16时），中国以外新冠确诊病例较前一日增加84759例，达到3090822例；中国以外死亡病例较前一日增加6403例，达到219529例。　　全球范围内，新冠确诊病例较前一日增加84771例，达到3175207例；死亡病例较前一日增加6403例，达到224172例。,,https://wx2.sinaimg.cn/large/654b47daly1gedror6i7jj20fm0fmx6p.jpg,,,2020/5/2,微博 weibo.com,27.0,8.0,26.0,"国际疫情动态,中国以外新冠确诊病例达3090822例",,False,0.667039100919147
4499900000000000.0,IFUO3qkW0,#晒一晒你最拼的时刻#【致敬！#假期中的劳动者#】“五一”小长假的第一天，你是怎么度过的？今天，他们依旧在自己的工作岗位上忙碌着。点赞！致敬每一位劳动者！ ,,"https://wx2.sinaimg.cn/large/654b47daly1gedacib445j21900u0hdt.jpg,https://wx3.sinaimg.cn/large/654b47daly1gedaci11b0j21900u04qp.jpg,https://wx4.sinaimg.cn/large/654b47daly1gedaci7sdej218y0u0b2a.jpg,https://wx2.sinaimg.cn/large/654b47daly1gedacijv9mj21900u01kx.jpg,https://wx2.sinaimg.cn/large/654b47daly1gedaci9aokj218y0u07wh.jpg,https://wx1.sinaimg.cn/large/654b47daly1gedaci5cbtj20u012o7wi.jpg,https://wx1.sinaimg.cn/large/654b47daly1gedacio9czj21760u0qv5.jpg,https://wx3.sinaimg.cn/large/654b47daly1gedaciejz2j21900u07wh.jpg,https://wx3.sinaimg.cn/large/654b47daly1gedacig3guj21960u0kjl.jpg",,,2020/5/1,微博 weibo.com,2132.0,425.0,298.0,"晒一晒你最拼的时刻,假期中的劳动者",,False,0.89167498840765
4499890000000000.0,IFUymoU7U,#新华全媒头条#【特别的五一，致敬特别的他们】在这场抗击新冠肺炎的战“疫”里，广大医护人员驰援一线，基层民警冲锋在前，社区工作人员和志愿者昼夜值守……无数劳动者用奋斗铸起防控的铜墙铁壁，用平凡铸就伟大，共同谱写了一首充满希望与力量的劳动者之歌。详情请看↓↓↓ 特别的五一，致敬特别的他们 ,,,,,2020/5/1,微博 weibo.com,436.0,258.0,159.0,新华全媒头条,,False,0.3693307317876874
4499880000000000.0,IFUpDAJ1L,#中国抗疫关键词# 考考你！“联防联控”“举国之力”“不惜代价”……你知道抗疫中常用的这些词汇英文怎么说吗？ ,,"https://wx2.sinaimg.cn/large/654b47daly1ged9ia57hzj20p00p0wgb.jpg,https://wx2.sinaimg.cn/large/654b47daly1ged9ia56t6j20p00p0wgj.jpg,https://wx3.sinaimg.cn/large/654b47daly1ged9ia8tm3j20p00p0wg5.jpg,https://wx1.sinaimg.cn/large/654b47daly1ged9ia7asnj20p00p0gn9.jpg,https://wx1.sinaimg.cn/large/654b47daly1ged9ia5qgdj20p00p0abx.jpg",,,2020/5/1,微博 weibo.com,494.0,245.0,285.0,中国抗疫关键词,,False,0.8976383173746342
